"Parent.ID","Extraction...PNNL.Quick.Reference","Date.of.Extraction","Date.of.Sampling","Time.in.Freezer..Days.","DNA.Extraction.Kit.Used","Lab.ID.Used.During.Extraction..label.on.tube..sometimes.different.from.BF...","Owen.s.Notation.for.sequencing","Filter.Portion.Details","Full.filtration.Details","Filter.Used.for.Extraction","Total.volume.filtered.through.whole.filter..L.","X..Of.Whole.Filter.Used","Weight.of.whole.filter","Weight.of.filter.fraction.used..mg.","Filtered.Volume.Used.in.extraction.L.","DNA.Yield..ng.µl.","DNA.Yield..µg.µl.","X260...280","X260...230","Elution.Volume..µl.","Sample.Volume.Used..µl.","Remaining.Volume","Total.µg","Total.ng","ng.normalized.per.ml.of.filtered.volume","Qubit.Kit.used","Actual.Nucleic..Acid.Conc...ng.ul.","Total..Amount...ng.","Total..Amount...µg.","ng.per.mL.of.filtered.volume.2","Date.Shipped.for.Sequencing","Azenta.ID","Sample.Volume","Actual.nucleic.acid.conc...ng.µL.","A260.A280","A260.A230","Actual..Nucleic..Acid..Conc....ng.ul.2","Total..Amount...ng.3","X.Reads","Yield..Mbases.","Mean.quality.score","X..Bases...30","DNA.Yield..ng.µl.4","X260...280.5","X260...2306","Total.nanograms","Post.Extraction.Kit.Used","DNA.ID.s.combined","DNA.Yield..ng.µl.7","DNA.Yield..µg.µl.8","X260...280.9","X260...23010","Elution.Volume..µl..11","Sample.Volume.Used..µl.12","Remaining.Volume.13","Total.µg14","Total.ng15","Qubit.Kit.used16","Actual..Nucleic..Acid..Conc....ng.ul.17","Total..Amount...ng.18","Total..Amount...µg.19","Filter.Used.for.Extraction.Fixed_Name","Experiment.index..Parent.Sample.unique.ids.used.for.DMP.","Subsample.Filter...for.Quick.Reference","Replicate..","Filter.Pore.Size","Filter.Diameter","Filter.material","Filtration.Sequence","Filter.Fraction2","Filtration.Equipment","Person.Filtering","Time.of.Filter.Subsample..Collection..When.filter.is.done.filtering.","Date.filtered","Date.of.Sample.Collection","Time.between.sampling.and.filtration..days.","Sample.Location","Time.of.parent.sample.collection","Sampling.Method...At.initial.time.of.water.collection.","Total.Sample.Volume.Collected..L.","Volume.Filtered.through.individual.filter..L.","Filtrate.kept.","DNA.extracted.","X..of.Filter.destructively.sampled.if.DNA.extracted","Sequenced..x","DNA.Sample.ID.s.","Additional.Notes","Date","Sampling.Time","Year","Month","Day","Hour","Min","Tidal.Stage","Site.Coordinates","Latitude","Longitude","Crew","Sampling.Method","Volume.Collected...L.","Secchi.Depth..m....Secchi.Disk.","Time.of.Secchi.measurement..Sechhi.Disk.","Cloud.Cover..Observation.","Sea.State....Observation.","Wind.speed...Gust..m.s.....Hand.held.Anemometer.","Air.Temp...C....Hand.held.Anemometer.","Water.temperature...C.....YSI.Sensor.","Dissolved.Oxygen..mg.L....YSI.Sensor.","Salinity..ppt....YSI.Sensor.","Turbidity.......YSI.Sensor.","pH...YSI.Sensor.","Chlorophyll........YSI.Sensor.","P.E.........YSI.Sensor.","water_level..m..NAVD88....Sequim.Dock.Data.","temp..degC...Sequim.Dock.Data.","do..mg.L...Sequim.Dock.Data.","salinity..ppt...Sequim.Dock.Data.","airtemp_avg..degC...Sequim.Dock.Data.","baro_pressure..Pa...Sequim.Dock.Data.","rh......Sequim.Dock.Data.","rain..mm...Sequim.Dock.Data.","winddir..deg.from...Sequim.Dock.Data.","windspeed_avg..m.s...Sequim.Dock.Data.","windspeed_max..m.s...Sequim.Dock.Data.","land.par_avg..Sequim.Dock.Data.","underwater.lower_par..Sequim.Dock.Data.","underwater.upper_par..Sequim.Dock.Data.","chlorophyll..Sequim.Dock.Data.","phycoerythrin..ppb...Sequim.Dock.Data.","cdom..ppb...Sequim.Dock.Data.","pco2_water..Sequim.Dock.Data.","pco2_air..Sequim.Dock.Data.","o2_water..Sequim.Dock.Data.","o2_air","pH..Sequim.Dock.Data.","Environment.Notes..observation.","Processing.Notes","X..of.Macro.filters.produced","X..of.Micro.filters.produced","X..of.PIco.filters.produced","X..of.viral.filters.produced","DNA.Extracted.from.Filters.","Sequenced..y","TargetSequencingDepth","Grouping","kappa","C","LR","modelR","LRstar","diversity","No.OfViralCluster","No.OfAssemblies","No.Of10kbupAssemblies","No.OfViralContig","Read.Count","Subset_highest_cyanos","ProSyn_cyanos","Synechococcus","Prochlorococcus","Subset_highest_synphage","Subset_highest_prophage","Subset_highest_phages","Dictyostelium.discoideum","X20241018_cyano_all_genomes","X20241018_pro_all_genomes","X20241018_syn_all_genomes","X20241021_cyanophage_all_genomes","X20241021_proc_phage_all_genomes","X20241021_syn_phage_all_genomes","amoeba_genome_5_all","Subset_highest_cyanos_rpm","ProSyn_cyanos_rpm","Synechococcus_rpm","Prochlorococcus_rpm","Subset_highest_synphage_rpm","Subset_highest_prophage_rpm","Subset_highest_phages_rpm","Dictyostelium.discoideum_rpm","X20241018_cyano_all_genomes_rpm","X20241018_pro_all_genomes_rpm","X20241018_syn_all_genomes_rpm","X20241021_cyanophage_all_genomes_rpm","X20241021_proc_phage_all_genomes_rpm","X20241021_syn_phage_all_genomes_rpm","amoeba_genome_5_all_rpm"
"NW_FE_025","#147",2024-11-06,2024-10-29,8,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601","BF-200a","20241106-PNNL-NRB-Seq147","Micro (> 5µm) Nylon","20µm (47mm nylon) -> 5µm (90mm nylon) -> 0.2µm (75mm aPES filter Cup) serial filtration","BF-200a",48,0.25,NA,NA,12,8.3,0.0083,1.7,0.1,100,4,96,0.7968,796.8,66.4,"1X dsDNA HS kit",0.907,87.072,0.087072,7.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.3,-1.7,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-200a","NW_FE_025","BF-200a-d","R1","5µm",NA,"Nylon","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","Single flask","KJ, NB",14H 0M 0S,2024-10-29,2024-10-29,0,"PNNL-Sequim Floating Dock",9H 18M 0S,"Surface grab",63,48,NA,"Yes",0.25,NA,NA,"Cut filter into quarters",2024-10-29,9H 18M 0S,2024,10,29,9,18,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","JC, SCT","Surface grab",60,7.5,9H 21M 0S,"mostly sunny","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.408433437,9.660699844,5.46999979,31.93670082,8.050000191,1017.666992,90.19999695,0,176.3000031,0.083999999,0.833000004,0,0,0,0.181500003,-0.042599998,0.090999998,949.75289,437.9980333,17.82908067,21.41684033,-9999,"Calm water, high visibility in water. Cold morning, recent drops in termperature, may lead to decreased biomass.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_025","#148",2024-11-06,2024-10-29,8,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601","BF-201a","20241106-PNNL-NRB-Seq148","Pico (> 0.22µm ) aPES filter cup","20µm (47mm nylon) -> 5µm (90mm nylon) -> 0.2µm (75mm aPES filter Cup) serial filtration","BF-201a",40,0.25,NA,NA,10,24.4,0.0244,1.84,0.1,100,4,96,2.3424,2342.4,234.24,"1X dsDNA HS kit",15.5,1488,1.488,148.8,2024-11-19,"SGL1844",84,NA,NA,NA,12.2,1024.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-201a","NW_FE_025","BF-201a-d","R1","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Filter cup","KJ, NB",15H 60M 0S,2024-10-29,2024-10-29,0,"PNNL-Sequim Floating Dock",9H 18M 0S,"Surface grab",63,40,"Yes","Yes",0.25,NA,NA,"Cut filter into quarters",2024-10-29,9H 18M 0S,2024,10,29,9,18,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","JC, SCT","Surface grab",60,7.5,9H 21M 0S,"mostly sunny","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.408433437,9.660699844,5.46999979,31.93670082,8.050000191,1017.666992,90.19999695,0,176.3000031,0.083999999,0.833000004,0,0,0,0.181500003,-0.042599998,0.090999998,949.75289,437.9980333,17.82908067,21.41684033,-9999,"Calm water, high visibility in water. Cold morning, recent drops in termperature, may lead to decreased biomass.",NA,NA,NA,NA,NA,NA,NA,10,"Surface grab -0.25-In-line pump-aPES-0.2-PNNL Dock-45594-0.3875-Qiagen Dneasy PowerSoil ProKit-10",0.70023,0.721990525,6280133850,0.998503836,1.08622e+11,20.32015763,41,736238,3285,51,72560182,72418,18835,11196,7639,17,0,131,2863,170871,78546,66635,5592,4000,11496,38852,998.04049554341,259.577628953577,154.299502721754,105.278126231822,0.234288276730067,0,1.80539789715522,39.4569021340106,2354.88659606725,1082.49452847293,918.341136465176,77.0670613808549,55.126653348251,158.434001722873,535.445183971562
"NW_FE_025","#149",2024-11-06,2024-10-29,8,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601","BF-202a","20241106-PNNL-NRB-Seq149","VIRAL (< 0.22µm) aPES filter cup","Viral Fraction, 20 -> 5 -> 0.2µm -> Floculation -> filtration serial filtration, aPES filter cup","BF-202a",3,0.25,NA,NA,0.75,6.3,0.0063,1.74,0.02,100,4,96,0.6048,604.8,806.4,"1X dsDNA HS kit",0.051,4.896,0.004896,6.528,2024-11-19,"SGL18450",84,NA,NA,NA,0.08,6.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-202a","NW_FE_025","BF-202a-d","R1","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm -> Floculation -> 0.2µm","Pico (> 0.22µm )","Filter cup","KJ, NB",15H 10M 0S,2024-10-31,2024-10-29,2,"PNNL-Sequim Floating Dock",9H 18M 0S,"Surface grab",63,3,"No","Yes",0.25,NA,NA,"Cut filter into quarters ***Did not sterilize transfer bucket but did not prime. This filter may be contaminated with some material from DI water rinse",2024-10-29,9H 18M 0S,2024,10,29,9,18,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","JC, SCT","Surface grab",60,7.5,9H 21M 0S,"mostly sunny","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.408433437,9.660699844,5.46999979,31.93670082,8.050000191,1017.666992,90.19999695,0,176.3000031,0.083999999,0.833000004,0,0,0,0.181500003,-0.042599998,0.090999998,949.75289,437.9980333,17.82908067,21.41684033,-9999,"Calm water, high visibility in water. Cold morning, recent drops in termperature, may lead to decreased biomass.",NA,NA,NA,NA,NA,NA,NA,10,"Surface grab -0.25-In-line pump-aPES-0.2-PNNL Dock-45594-0.3875-Qiagen Dneasy PowerSoil ProKit-10",0.66822,0.691760008,5733073050,0.982210767,2.24351e+14,19.21327917,519,555571,726,554,47040264,43548,9302,6359,2943,118,0,206,1650,323415,140161,226337,62908,25413,145849,95755,925.760110529992,197.745488843345,135.1820644544,62.5634243889448,2.50848932310414,0,4.37922712338519,35.0763337552697,6875.28029179428,2979.59637301355,4811.55888070696,1337.32242659182,540.239314983436,3100.51406174081,2035.59656893082
"NW_FE_025","#150",2024-11-06,2024-10-29,8,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601","BF-203a","20241106-PNNL-NRB-Seq150","VIRAL (< 0.45µm) aPES filter cup","Viral Fraction, 20 -> 5 -> 0.2µm -> Floculation -> filtration serial filtration, aPES filter cup","BF-203a",10,0.25,NA,NA,2.5,9.6,0.0096,1.63,0.03,100,4,96,0.9216,921.6,368.64,"1X dsDNA HS kit",1.04,99.84,0.09984,39.936,2024-11-19,"SGL18451",84,NA,NA,NA,2.84,238.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-203a","NW_FE_025","BF-203a-d","R1","0.45µm",NA,"aPES","20 -> 5 -> 0.2µm -> Floculation -> 0.2µm","Pico (> 0.22µm )","Filter cup","KJ, NB",15H 30M 0S,2024-10-31,2024-10-29,2,"PNNL-Sequim Floating Dock",9H 18M 0S,"Surface grab",63,10,"Yes, only 1 liter","Yes",0.25,NA,NA,"Cut filter into quarters",2024-10-29,9H 18M 0S,2024,10,29,9,18,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","JC, SCT","Surface grab",60,7.5,9H 21M 0S,"mostly sunny","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.408433437,9.660699844,5.46999979,31.93670082,8.050000191,1017.666992,90.19999695,0,176.3000031,0.083999999,0.833000004,0,0,0,0.181500003,-0.042599998,0.090999998,949.75289,437.9980333,17.82908067,21.41684033,-9999,"Calm water, high visibility in water. Cold morning, recent drops in termperature, may lead to decreased biomass.",NA,NA,NA,NA,NA,NA,NA,10,"Surface grab -0.25-In-line pump-aPES-0.2-PNNL Dock-45594-0.3875-Qiagen Dneasy PowerSoil ProKit-10",0.4311,0.463404874,5482164300,0.99383281,4.19502e+13,22.58585983,238,823425,627,270,63449906,62089,13194,8825,4369,75,0,213,2690,263532,115451,96627,38051,29794,89103,165088,978.551489107013,207.943570475896,139.086100458525,68.8574700173709,1.18203484808945,0,3.35697896857404,42.3956498848083,4153.38676782279,1819.56140329034,1522.88641688453,599.701440062023,469.567283519695,1404.30468092419,2601.86358668522
"NW_FE_025","#151",2024-11-06,2024-10-29,8,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601","BF-204a","20241106-PNNL-NRB-Seq151","VIRAL (< 0.22µm) aPES filter cup","Viral Fraction, 20 -> 5 -> 0.2µm -> Floculation -> filtration serial filtration, aPES filter cup","BF-204a",14,0.25,NA,NA,3.5,7.1,0.0071,1.86,0.02,100,4,96,0.6816,681.6,194.742857142857,"1X dsDNA HS kit",1.4,134.4,0.1344,38.4,2024-11-19,"SGL18452",84,NA,NA,NA,3.6,302.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,"BF-204a","NW_FE_025","BF-204a-d","R2","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm -> Floculation -> 0.2µm","Pico (> 0.22µm )","Filter cup","KJ, NB",16H 55M 0S,2024-10-31,2024-10-29,2,"PNNL-Sequim Floating Dock",9H 18M 0S,"Surface grab",63,14,"Yes, only 1 liter","Yes",0.25,NA,NA,"Cut filter into quarters",2024-10-29,9H 18M 0S,2024,10,29,9,18,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","JC, SCT","Surface grab",60,7.5,9H 21M 0S,"mostly sunny","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.408433437,9.660699844,5.46999979,31.93670082,8.050000191,1017.666992,90.19999695,0,176.3000031,0.083999999,0.833000004,0,0,0,0.181500003,-0.042599998,0.090999998,949.75289,437.9980333,17.82908067,21.41684033,-9999,"Calm water, high visibility in water. Cold morning, recent drops in termperature, may lead to decreased biomass.",NA,NA,NA,NA,NA,NA,NA,10,"Surface grab -0.25-In-line pump-aPES-0.2-PNNL Dock-45594-0.3875-Qiagen Dneasy PowerSoil ProKit-10",0.43705,0.469248015,5997667350,0.992806963,8.32001e+13,22.6108084,233,908238,655,270,69588592,68657,14415,9539,4876,78,0,435,2904,288338,127446,106257,40669,32053,94542,184941,986.612863211832,207.146021865193,137.077065735142,70.0689561300507,1.12087337533715,0,6.25102459322643,41.7309779740909,4143.46650382005,1831.42087427204,1526.93131081025,584.420503866496,460.607106406176,1358.5847519375,2657.63388343883
"NW_FE_025","#152",2024-11-06,2024-10-29,8,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601","BF-205a","20241106-PNNL-NRB-Seq152","VIRAL (< 0.22µm) aPES filter cup","Viral Fraction, 20 -> 5 -> 0.2µm -> Floculation -> filtration serial filtration, aPES filter cup","BF-205a",17,0.25,NA,NA,4.25,10.2,0.0102,1.73,0.13,100,4,96,0.9792,979.2,230.4,"1X dsDNA HS kit",5.03,482.88,0.48288,113.618823529412,2024-11-19,"SGL18453",84,NA,NA,NA,16.5,1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-205a","NW_FE_025","BF-205a-d","R3","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm -> Floculation -> 0.2µm","Pico (> 0.22µm )","Filter cup","KJ, NB",16H 55M 0S,2024-10-31,2024-10-29,2,"PNNL-Sequim Floating Dock",9H 18M 0S,"Surface grab",63,17,"Yes, only 1 L","Yes",0.25,NA,NA,"Cut filter into quarters",2024-10-29,9H 18M 0S,2024,10,29,9,18,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","JC, SCT","Surface grab",60,7.5,9H 21M 0S,"mostly sunny","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.408433437,9.660699844,5.46999979,31.93670082,8.050000191,1017.666992,90.19999695,0,176.3000031,0.083999999,0.833000004,0,0,0,0.181500003,-0.042599998,0.090999998,949.75289,437.9980333,17.82908067,21.41684033,-9999,"Calm water, high visibility in water. Cold morning, recent drops in termperature, may lead to decreased biomass.",NA,NA,NA,NA,NA,NA,NA,10,"Surface grab -0.25-In-line pump-aPES-0.2-PNNL Dock-45594-0.3875-Qiagen Dneasy PowerSoil ProKit-10",0.52485,0.554726205,5853839700,0.992971201,8.67491e+12,21.73781326,744,975349,1257,805,66282366,67337,14302,9219,5083,155,1,520,3169,204112,91449,78380,75083,60965,234678,105391,1015.91123044702,215.773830403097,139.086767059583,76.6870633435143,2.3384801924542,0.0150869689835755,7.84522387145927,47.8106047089508,3079.43141317556,1379.688226579,1182.51662893265,1132.7748921938,919.777064083681,3540.57970712753,1590.03074814801
"NW_FE_025","#153",2024-11-06,2024-10-29,8,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601","BF-206a","20241106-PNNL-NRB-Seq153","Pico (> 0.22µm ) aPES filter cup","20µm (47mm nylon) -> 5µm (90mm nylon) -> 0.2µm (75mm aPES filter Cup) serial filtration","BF-206a",12,0.25,NA,NA,3,10.4,0.0104,1.66,0.05,100,4,96,0.9984,998.4,332.8,"1X dsDNA HS kit",4.82,462.72,0.46272,154.24,2024-11-19,"SGL18454",84,NA,NA,NA,10.4,873.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-206a","NW_FE_025","BF-206a-d","R2","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Filter cup","KJ, NB",16H 40M 0S,2024-10-29,2024-10-29,0,"PNNL-Sequim Floating Dock",9H 18M 0S,"Surface grab",63,12,"Yes","Yes",0.25,NA,NA,"Cut filter into quarters",2024-10-29,9H 18M 0S,2024,10,29,9,18,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","JC, SCT","Surface grab",60,7.5,9H 21M 0S,"mostly sunny","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.408433437,9.660699844,5.46999979,31.93670082,8.050000191,1017.666992,90.19999695,0,176.3000031,0.083999999,0.833000004,0,0,0,0.181500003,-0.042599998,0.090999998,949.75289,437.9980333,17.82908067,21.41684033,-9999,"Calm water, high visibility in water. Cold morning, recent drops in termperature, may lead to decreased biomass.",NA,NA,NA,NA,NA,NA,NA,10,"Surface grab -0.25-In-line pump-aPES-0.2-PNNL Dock-45594-0.3875-Qiagen Dneasy PowerSoil ProKit-10",0.61614,0.642305757,6166772700,0.998929734,3.02974e+11,20.99941458,40,789252,2833,53,70685112,71339,19402,12852,6550,23,70,52,2650,217824,98153,91751,9316,6341,17623,87266,1009.25071746367,274.48495802058,181.820465956113,92.6644920644676,0.325386766027901,0.990307548780569,0.735657036236994,37.490214346693,3081.61073579398,1388.59509764942,1298.02439868809,131.795787491997,89.7077166688227,249.316999030857,1234.57397931265
NA,"#154",2024-11-06,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601","blank","20241106-PNNL-NRB-Seq154",NA,NA,NA,NA,NA,NA,NA,NA,5.6,0.0056,1.46,0.03,100,4,96,0.5376,537.6,NA,"1X dsDNA HS kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.6,-1.46,-0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_011","#155",2024-11-18,2024-07-17,124,"Qiagen DNeasy PowerWater Kit Cat No. 14900-50-NF Lot . 178010520","BF-063","20241118-PNNL-NRB-Seq155","Micro (> 5µm) Nylon","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-063",10,0.5,NA,NA,5,15.1,0.0151,1.69,0.23,100,4,96,1.4496,1449.6,289.92,"1X dsDNA HS kit",7.84,752.64,0.75264,150.528,2024-11-19,"SGL18455",84,NA,NA,NA,7.62,640.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,"BF-063","NW_FE_011","BF-063","R1","5µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","In-line pump","MPF",10H 35M 0S,2024-07-17,2024-07-17,0,"PNNL-Sequim Floating Dock",10H 35M 0S,"Surface grab",15,10,NA,"Yes",1,"Yes","20240807-PNNL-MPF-Seq100",NA,2024-07-17,10H 35M 0S,2024,7,17,10,35,"Flood","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","MPF, NRB","Surface grab",15,5,10H 40M 0S,"partially cloudy","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919074,14.7057,11.945,31.0226,14.68,1013.207,88.8,0,317.9,0.445,1.1,0,3137,7999,1.4036,-0.0426,1.274,NA,NA,NA,NA,8.250541,NA,"1. In-line filtration using peristaltic pump (20µm and 5µm) in wet lab, then .22µm single filtration in moleccular lab",NA,NA,NA,NA,NA,NA,10,"Surface grab -0.5-In-line pump-MCE Membrane -5-PNNL Dock-45490-0.440972222222222-Qiagen DNeasy PowerWater Kit-10",0.73139,0.751304432,5010406050,0.999211633,61621972027,19.9857674,810,571808,3530,987,56947618,83272,41451,35888,5563,74,0,470,2215,165101,40863,94769,18884,15439,51034,59617,1462.25606837498,727.879434746507,630.193171556359,97.6862631901478,1.2994397763924,0,8.25319857978959,38.8953933068807,2899.1730611103,717.554156523281,1664.14335363421,331.602982937759,271.108793347599,896.156885789323,1046.87433985386
"NW_FE_011","#156",2024-11-18,2024-07-17,124,"Qiagen DNeasy PowerWater Kit Cat No. 14900-50-NF Lot . 178010520","BF-064","20241118-PNNL-NRB-Seq156","Pico (> 0.22µm ) MCE membrane","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-064",1.8,0.5,NA,NA,0.9,16.9,0.0169,1.64,0.59,100,4,96,1.6224,1622.4,1802.66666666667,"1X dsDNA HS kit",8.31,797.76,0.79776,886.4,2024-11-19,"SGL18456",84,NA,NA,NA,8.16,685.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,"BF-064","NW_FE_011","BF-064","R1","0.2µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","MPF",10H 35M 0S,2024-07-17,2024-07-17,0,"PNNL-Sequim Floating Dock",10H 35M 0S,"Surface grab",15,1.8,NA,"Yes",1,"Yes","20240718-PNNL-NRB-Seq58, 20241118-PNNL-NRB-Seq156",NA,2024-07-17,10H 35M 0S,2024,7,17,10,35,"Flood","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","MPF, NRB","Surface grab",15,5,10H 40M 0S,"partially cloudy","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919074,14.7057,11.945,31.0226,14.68,1013.207,88.8,0,317.9,0.445,1.1,0,3137,7999,1.4036,-0.0426,1.274,NA,NA,NA,NA,8.250541,NA,"1. In-line filtration using peristaltic pump (20µm and 5µm) in wet lab, then .22µm single filtration in moleccular lab",NA,NA,NA,NA,NA,NA,10,"Surface grab -0.5-In-line pump-MCE Membrane -0.2-PNNL Dock-45490-0.440972222222222-Qiagen DNeasy PowerWater Kit-10",0.81008,0.824866312,5893574700,0.999520166,29137184273,19.67385545,739,657231,4655,902,67347240,73362,27071,20980,6091,63,0,284,2515,127999,45694,64222,9683,7401,26617,22139,1089.30967326946,401.961535469011,311.519818778023,90.4417166909884,0.935450361440202,0,4.21695083569869,37.3437723654303,1900.58271133309,678.483631994422,953.595128768454,143.777235711515,109.89314484157,395.220353499267,328.729135744835
